,Ticker,Turnover
316,RLCO,6195.0
317,RMLI,1617920.0
318,ROBO,0.0
319,ROSB,350.00000000000006
320,ROTS,11568.0
321,RPAC,8250.0
322,RSEL,9889.0
323,RVL,21708.0
324,SAE,1442298.0
325,SALG,9940.0
326,SANO1,125070.0
327,SCC,663005.0000000001
328,SCIX,555324.0
329,SCOP,304232.0
330,SDS,3850.0
331,SHAN,3852.0
332,SHDSH,2907.0
333,SHNP,48906.0
334,SKBN,1120882.0
335,SLAD,0.0
336,SMCM,1605.9999999999998
337,SMOG,42240.0
338,SMT,497665.00000000006
339,SNCB,66.0
340,SNEL,101388.0
341,SNFL,24273.0
342,SOLH,0.0
343,SPCT,45008.0
344,SPNS,277452.0
345,SPNTC,55767.0
346,SRAC,71530.0
347,SRFT,15262.0
348,STCM,3173.0
349,STG,0.0
350,STNT,10982.0
351,STRS,1958998.0
352,SUNY,0.0
353,TALD,6062.0
354,TATTF,11956.0
355,TAYA,0.0
356,TDGN,73710.0
357,TDRN,56728.00000000001
358,TEFN,2040.0
359,TEVA,20368480.0
360,TFRE,11800.0
361,TFRLF,17893.0
362,TFVC,780.0
363,TLSY,10030.0
364,TMBU,0.0
365,TOPS,0.0
366,TPUZ,0.0
367,TREN,1245.0
368,TSEM,6982392.0
369,TSNT,0.0
370,TTAM,271000.0
371,TUBE,3048.0
372,TUZA,7344.000000000001
373,TZMI,1976.0
374,ULTR,0.0
375,UNIT,1902.0
376,UNON,209250.0
377,VCTR,13476.0
378,VILR,70751.99999999999
379,VISN,1213600.0
380,WALA,0.0
381,WDMD,1392.0
382,WDRE,14919.999999999998
383,WLFD,194904.0
384,XENA,4186.0
385,YAAD,0.0
386,ZMH,0.0
387,ZNKL,7740.0
388,ZUR,84095.0
